"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit","HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $500","GROSS RENT!!Occupied units paying rent!!$500 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!Occupied units paying rent!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed"
"Census Tract 1141.01, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,646","2,372","274","4.4","0.0","","2,646","1,084","193","381","814","128","25","21","0","0","","2,646","0","0","0","7","51","90","68","704","463","1,263","","2,646","12","52","396","409","860","474","219","71","153","5.0","","2,646","83","787","1,335","229","204","8","","2,372","1,117","1,255","1.88","1.46","","2,372","309","604","389","606","347","117","","2,372","295","1,436","480","161","","2,372","1,891","9","423","0","0","0","0","21","28","","2,372","0","0","30","","2,372","2,359","13","0","","1,117","12","14","187","598","223","18","65","0","169,900","","1,117","718","399","","718","0","53","439","203","18","0","5","1,395","399","0","10","333","43","0","13","544","","718","385","104","13","58","158","0","357","105","190","36","0","13","0","13","42","","1,248","61","1,014","132","41","0","0","0","706","7","","1,237","190","309","116","77","72","473","18"
"    Percent","","2,646","89.6%","10.4%","(X)","(X)","","2,646","41.0%","7.3%","14.4%","30.8%","4.8%","0.9%","0.8%","0.0%","0.0%","","2,646","0.0%","0.0%","0.0%","0.3%","1.9%","3.4%","2.6%","26.6%","17.5%","47.7%","","2,646","0.5%","2.0%","15.0%","15.5%","32.5%","17.9%","8.3%","2.7%","5.8%","(X)","","2,646","3.1%","29.7%","50.5%","8.7%","7.7%","0.3%","","2,372","47.1%","52.9%","(X)","(X)","","2,372","13.0%","25.5%","16.4%","25.5%","14.6%","4.9%","","2,372","12.4%","60.5%","20.2%","6.8%","","2,372","79.7%","0.4%","17.8%","0.0%","0.0%","0.0%","0.0%","0.9%","1.2%","","2,372","0.0%","0.0%","1.3%","","2,372","99.5%","0.5%","0.0%","","1,117","1.1%","1.3%","16.7%","53.5%","20.0%","1.6%","5.8%","0.0%","(X)","","1,117","64.3%","35.7%","","718","0.0%","7.4%","61.1%","28.3%","2.5%","0.0%","0.7%","(X)","399","0.0%","2.5%","83.5%","10.8%","0.0%","3.3%","(X)","","718","53.6%","14.5%","1.8%","8.1%","22.0%","(X)","357","29.4%","53.2%","10.1%","0.0%","3.6%","0.0%","3.6%","(X)","","1,248","4.9%","81.3%","10.6%","3.3%","0.0%","0.0%","0.0%","(X)","(X)","","1,237","15.4%","25.0%","9.4%","6.2%","5.8%","38.2%","(X)"
"Census Tract 1141.02, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,250","2,131","119","1.5","4.0","","2,250","1,129","0","286","675","140","20","0","0","0","","2,250","0","0","16","14","20","61","93","472","586","988","","2,250","0","31","133","436","440","500","232","257","221","5.7","","2,250","0","564","702","579","357","48","","2,131","1,045","1,086","2.74","1.42","","2,131","135","666","391","497","253","189","","2,131","35","1,076","664","356","","2,131","1,878","32","221","0","0","0","0","0","0","","2,131","0","0","15","","2,131","2,131","0","0","","1,045","0","0","45","54","225","661","60","0","340,900","","1,045","792","253","","792","0","14","306","100","202","147","23","1,914","253","0","29","33","101","10","80","695","","792","433","207","89","0","63","0","253","78","60","23","17","10","0","65","0","","1,072","0","813","246","13","0","0","0","888","14","","1,072","183","258","105","108","32","386","14"
"    Percent","","2,250","94.7%","5.3%","(X)","(X)","","2,250","50.2%","0.0%","12.7%","30.0%","6.2%","0.9%","0.0%","0.0%","0.0%","","2,250","0.0%","0.0%","0.7%","0.6%","0.9%","2.7%","4.1%","21.0%","26.0%","43.9%","","2,250","0.0%","1.4%","5.9%","19.4%","19.6%","22.2%","10.3%","11.4%","9.8%","(X)","","2,250","0.0%","25.1%","31.2%","25.7%","15.9%","2.1%","","2,131","49.0%","51.0%","(X)","(X)","","2,131","6.3%","31.3%","18.3%","23.3%","11.9%","8.9%","","2,131","1.6%","50.5%","31.2%","16.7%","","2,131","88.1%","1.5%","10.4%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","2,131","0.0%","0.0%","0.7%","","2,131","100.0%","0.0%","0.0%","","1,045","0.0%","0.0%","4.3%","5.2%","21.5%","63.3%","5.7%","0.0%","(X)","","1,045","75.8%","24.2%","","792","0.0%","1.8%","38.6%","12.6%","25.5%","18.6%","2.9%","(X)","253","0.0%","11.5%","13.0%","39.9%","4.0%","31.6%","(X)","","792","54.7%","26.1%","11.2%","0.0%","8.0%","(X)","253","30.8%","23.7%","9.1%","6.7%","4.0%","0.0%","25.7%","(X)","","1,072","0.0%","75.8%","22.9%","1.2%","0.0%","0.0%","0.0%","(X)","(X)","","1,072","17.1%","24.1%","9.8%","10.1%","3.0%","36.0%","(X)"
"Census Tract 1142, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,408","2,231","177","0.0","0.0","","2,408","1,532","55","223","481","32","85","0","0","0","","2,408","0","0","0","37","45","65","152","715","528","866","","2,408","68","20","244","388","571","532","234","202","149","5.3","","2,408","68","621","962","406","319","32","","2,231","1,502","729","1.97","1.49","","2,231","35","757","496","452","262","229","","2,231","151","1,094","741","245","","2,231","1,951","19","261","0","0","0","0","0","0","","2,231","0","0","47","","2,231","2,231","0","0","","1,502","44","100","526","500","332","0","0","0","156,300","","1,502","1,164","338","","1,164","33","121","685","305","20","0","0","1,324","338","20","92","195","0","31","0","455","","1,164","684","161","83","99","137","0","338","138","100","27","17","0","0","56","0","","711","0","570","73","68","0","0","0","850","18","","711","93","220","85","130","7","176","18"
"    Percent","","2,408","92.6%","7.4%","(X)","(X)","","2,408","63.6%","2.3%","9.3%","20.0%","1.3%","3.5%","0.0%","0.0%","0.0%","","2,408","0.0%","0.0%","0.0%","1.5%","1.9%","2.7%","6.3%","29.7%","21.9%","36.0%","","2,408","2.8%","0.8%","10.1%","16.1%","23.7%","22.1%","9.7%","8.4%","6.2%","(X)","","2,408","2.8%","25.8%","40.0%","16.9%","13.2%","1.3%","","2,231","67.3%","32.7%","(X)","(X)","","2,231","1.6%","33.9%","22.2%","20.3%","11.7%","10.3%","","2,231","6.8%","49.0%","33.2%","11.0%","","2,231","87.4%","0.9%","11.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","2,231","0.0%","0.0%","2.1%","","2,231","100.0%","0.0%","0.0%","","1,502","2.9%","6.7%","35.0%","33.3%","22.1%","0.0%","0.0%","0.0%","(X)","","1,502","77.5%","22.5%","","1,164","2.8%","10.4%","58.8%","26.2%","1.7%","0.0%","0.0%","(X)","338","5.9%","27.2%","57.7%","0.0%","9.2%","0.0%","(X)","","1,164","58.8%","13.8%","7.1%","8.5%","11.8%","(X)","338","40.8%","29.6%","8.0%","5.0%","0.0%","0.0%","16.6%","(X)","","711","0.0%","80.2%","10.3%","9.6%","0.0%","0.0%","0.0%","(X)","(X)","","711","13.1%","30.9%","12.0%","18.3%","1.0%","24.8%","(X)"
"Census Tract 1143, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,991","2,949","42","0.0","0.0","","2,991","2,132","39","636","66","39","35","0","44","0","","2,991","23","0","44","4","0","104","112","247","259","2,198","","2,991","0","0","137","310","969","672","350","271","282","5.6","","2,991","0","304","1,238","982","361","106","","2,949","2,196","753","2.17","1.65","","2,949","27","802","410","868","382","460","","2,949","65","1,155","1,352","377","","2,949","2,598","26","299","0","0","0","0","0","26","","2,949","0","0","25","","2,949","2,949","0","0","","2,196","8","132","492","901","469","93","97","4","176,000","","2,196","1,366","830","","1,366","19","323","575","328","87","30","4","1,331","830","23","213","458","62","0","74","510","","1,353","840","177","189","103","44","13","802","281","201","143","19","30","101","27","28","","721","0","605","91","25","0","0","0","922","32","","673","53","316","116","86","48","54","80"
"    Percent","","2,991","98.6%","1.4%","(X)","(X)","","2,991","71.3%","1.3%","21.3%","2.2%","1.3%","1.2%","0.0%","1.5%","0.0%","","2,991","0.8%","0.0%","1.5%","0.1%","0.0%","3.5%","3.7%","8.3%","8.7%","73.5%","","2,991","0.0%","0.0%","4.6%","10.4%","32.4%","22.5%","11.7%","9.1%","9.4%","(X)","","2,991","0.0%","10.2%","41.4%","32.8%","12.1%","3.5%","","2,949","74.5%","25.5%","(X)","(X)","","2,949","0.9%","27.2%","13.9%","29.4%","13.0%","15.6%","","2,949","2.2%","39.2%","45.8%","12.8%","","2,949","88.1%","0.9%","10.1%","0.0%","0.0%","0.0%","0.0%","0.0%","0.9%","","2,949","0.0%","0.0%","0.8%","","2,949","100.0%","0.0%","0.0%","","2,196","0.4%","6.0%","22.4%","41.0%","21.4%","4.2%","4.4%","0.2%","(X)","","2,196","62.2%","37.8%","","1,366","1.4%","23.6%","42.1%","24.0%","6.4%","2.2%","0.3%","(X)","830","2.8%","25.7%","55.2%","7.5%","0.0%","8.9%","(X)","","1,353","62.1%","13.1%","14.0%","7.6%","3.3%","(X)","802","35.0%","25.1%","17.8%","2.4%","3.7%","12.6%","3.4%","(X)","","721","0.0%","83.9%","12.6%","3.5%","0.0%","0.0%","0.0%","(X)","(X)","","673","7.9%","47.0%","17.2%","12.8%","7.1%","8.0%","(X)"
"Census Tract 1151, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,099","1,960","139","0.0","1.1","","2,099","1,473","31","56","123","111","98","207","0","0","","2,099","0","0","53","143","60","166","145","64","235","1,233","","2,099","0","27","482","324","409","414","389","28","26","5.0","","2,099","0","672","628","718","71","10","","1,960","1,115","845","2.26","2.01","","1,960","137","782","289","381","191","180","","1,960","454","854","418","234","","1,960","1,438","58","464","0","0","0","0","0","0","","1,960","0","0","16","","1,960","1,909","43","8","","1,115","41","428","421","83","5","0","137","0","110,900","","1,115","687","428","","687","11","276","361","39","0","0","0","1,052","428","25","203","152","41","7","0","386","","665","340","109","44","13","159","22","418","115","213","72","0","0","0","18","10","","816","174","389","220","33","0","0","0","600","29","","764","53","127","97","143","32","312","81"
"    Percent","","2,099","93.4%","6.6%","(X)","(X)","","2,099","70.2%","1.5%","2.7%","5.9%","5.3%","4.7%","9.9%","0.0%","0.0%","","2,099","0.0%","0.0%","2.5%","6.8%","2.9%","7.9%","6.9%","3.0%","11.2%","58.7%","","2,099","0.0%","1.3%","23.0%","15.4%","19.5%","19.7%","18.5%","1.3%","1.2%","(X)","","2,099","0.0%","32.0%","29.9%","34.2%","3.4%","0.5%","","1,960","56.9%","43.1%","(X)","(X)","","1,960","7.0%","39.9%","14.7%","19.4%","9.7%","9.2%","","1,960","23.2%","43.6%","21.3%","11.9%","","1,960","73.4%","3.0%","23.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,960","0.0%","0.0%","0.8%","","1,960","97.4%","2.2%","0.4%","","1,115","3.7%","38.4%","37.8%","7.4%","0.4%","0.0%","12.3%","0.0%","(X)","","1,115","61.6%","38.4%","","687","1.6%","40.2%","52.5%","5.7%","0.0%","0.0%","0.0%","(X)","428","5.8%","47.4%","35.5%","9.6%","1.6%","0.0%","(X)","","665","51.1%","16.4%","6.6%","2.0%","23.9%","(X)","418","27.5%","51.0%","17.2%","0.0%","0.0%","0.0%","4.3%","(X)","","816","21.3%","47.7%","27.0%","4.0%","0.0%","0.0%","0.0%","(X)","(X)","","764","6.9%","16.6%","12.7%","18.7%","4.2%","40.8%","(X)"
"Census Tract 1152, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,623","1,361","262","0.0","15.1","","1,623","711","0","74","329","243","143","67","56","0","","1,623","0","0","0","56","101","123","162","185","95","901","","1,623","44","14","390","583","384","181","19","4","4","4.1","","1,623","44","716","724","128","11","0","","1,361","471","890","1.87","2.10","","1,361","133","569","304","107","86","162","","1,361","509","448","327","77","","1,361","1,004","56","221","15","0","9","0","0","56","","1,361","46","27","11","","1,361","1,278","83","0","","471","58","158","195","60","0","0","0","0","103,700","","471","370","101","","370","27","219","124","0","0","0","0","937","101","14","32","36","19","0","0","413","","370","286","47","8","9","20","0","101","24","48","4","6","0","0","19","0","","823","34","652","137","0","0","0","0","709","67","","790","29","0","148","0","106","507","100"
"    Percent","","1,623","83.9%","16.1%","(X)","(X)","","1,623","43.8%","0.0%","4.6%","20.3%","15.0%","8.8%","4.1%","3.5%","0.0%","","1,623","0.0%","0.0%","0.0%","3.5%","6.2%","7.6%","10.0%","11.4%","5.9%","55.5%","","1,623","2.7%","0.9%","24.0%","35.9%","23.7%","11.2%","1.2%","0.2%","0.2%","(X)","","1,623","2.7%","44.1%","44.6%","7.9%","0.7%","0.0%","","1,361","34.6%","65.4%","(X)","(X)","","1,361","9.8%","41.8%","22.3%","7.9%","6.3%","11.9%","","1,361","37.4%","32.9%","24.0%","5.7%","","1,361","73.8%","4.1%","16.2%","1.1%","0.0%","0.7%","0.0%","0.0%","4.1%","","1,361","3.4%","2.0%","0.8%","","1,361","93.9%","6.1%","0.0%","","471","12.3%","33.5%","41.4%","12.7%","0.0%","0.0%","0.0%","0.0%","(X)","","471","78.6%","21.4%","","370","7.3%","59.2%","33.5%","0.0%","0.0%","0.0%","0.0%","(X)","101","13.9%","31.7%","35.6%","18.8%","0.0%","0.0%","(X)","","370","77.3%","12.7%","2.2%","2.4%","5.4%","(X)","101","23.8%","47.5%","4.0%","5.9%","0.0%","0.0%","18.8%","(X)","","823","4.1%","79.2%","16.6%","0.0%","0.0%","0.0%","0.0%","(X)","(X)","","790","3.7%","0.0%","18.7%","0.0%","13.4%","64.2%","(X)"
"Census Tract 1153, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
